"Наименование образовательной организации,Ведомственная принадлежность:федеральная/ региональная/ муниципальная/ частная,Тип:ПОО; ОО ВО,Код профессии; специальности*,Номер строки,Наименование показателей (категория выпускников)(редактирование наименовани не допускается),Суммарный выпуск в 2021 году (человек),Трудоустроены (по трудовому договору; договору ГПХ в соответствии с трудовым законодательством; законодательством  об обязательном пенсионном страховании),В том числе (из трудоустроенных): в соответствии с освоенной профессией; специальностью (исходя из осуществляемой трудовой функции),В том числе (из трудоустроенных): работают на протяжении не менее 4-х месяцев на последнем месте работы,Индиви-дуальные предприни-матели ,Самозанятые (перешедшие на специальный налоговый режим  - налог на профессио-нальный доход),Продолжили обучение,Проходят службу в армии по призыву,Проходят службу в армии на контрактной основе; в органах внутренних дел; Государственной противопожарной службе; органах по контролю за оборотом наркотических средств и психотропных веществ; учреждениях и органах уголовно-исполнительной системы; войсках н,Находятся в отпуске по уходу за ребенком,Неформальная занятость (нелегальная),Зарегистрированы в центрах занятости в качестве безработных (получают пособие по безработице) и не планируют трудоустраиваться,Не имеют мотивации к трудоустройству (кроме зарегистрированных в качестве безработных) и не планируют трудоустраиваться; в том числе по причинам получения иных социальных льгот ,Иные причины нахождения под риском нетрудоустройства,Смерть; тяжелое состояние здоровья,Находятся под следствием; отбывают наказание ,Переезд за пределы Российской Федерации(кроме переезда в иные регионы - по ним регион должен располагать сведениями),Не могут трудоустраиваться в связи с уходом за больными родственниками; в связи с иными семейными обстоятельствами,Выпускники из числа иностранных граждан; которые не имеют СНИЛС,Иное(в первую очередь выпускники распределяются по всем остальным графам. Данная графа предназначена для очень редких случаев. Если в нее включено более 1 из 200 выпускников - укажите причины в гр. 33 ,будут трудоустроены,будут осуществлять предприни-мательскую деятельность,будут самозанятыми,будут призваны в армию,будут в армии на контрактной основе; в органах внутренних дел; Государственной противопожарной службе; органах по контролю за оборотом наркотических средств и психотропных веществ; учреждениях и органах уголовно-исполнительной системы; войсках национально,будут продолжать обучение"
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,08.02.10 Строительство железных дорог, путь и путевое хозяйство,1,Всего  (общая численность выпускников),6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,08.02.10 Строительство железных дорог, путь и путевое хозяйство,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,08.02.10 Строительство железных дорог, путь и путевое хозяйство,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,08.02.10 Строительство железных дорог, путь и путевое хозяйство,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,08.02.10 Строительство железных дорог, путь и путевое хозяйство,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,09.02.03 Программирование в компьютерных системах,1,Всего  (общая численность выпускников),24,6,6,6,1,0,0,4,0,1,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,09.02.03 Программирование в компьютерных системах,2,из общей численности выпускников (из строки 01): лица с ОВЗ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,09.02.03 Программирование в компьютерных системах,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,09.02.03 Программирование в компьютерных системах,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,09.02.03 Программирование в компьютерных системах,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,13.02.11 Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),1,Всего  (общая численность выпускников),28,16,14,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,13.02.11 Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,13.02.11 Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,13.02.11 Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,13.02.11 Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,15.02.08 Технология машиностроения,1,Всего  (общая численность выпускников),14,4,1,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,15.02.08 Технология машиностроения,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,15.02.08 Технология машиностроения,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,15.02.08 Технология машиностроения,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,15.02.08 Технология машиностроения,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,19.02.10 Технология продукции общественного питания,1,Всего  (общая численность выпускников),17,5,2,2,0,0,0,3,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,19.02.10 Технология продукции общественного питания,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,19.02.10 Технология продукции общественного питания,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,19.02.10 Технология продукции общественного питания,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,19.02.10 Технология продукции общественного питания,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.01 Организация перевозок и управление на транспорте (по видам),1,Всего  (общая численность выпускников),36,27,18,18,0,0,0,2,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.01 Организация перевозок и управление на транспорте (по видам),2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.01 Организация перевозок и управление на транспорте (по видам),3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.01 Организация перевозок и управление на транспорте (по видам),4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.01 Организация перевозок и управление на транспорте (по видам),5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.03 Техническое обслуживание и ремонт автомобильного транспорта,1,Всего  (общая численность выпускников),26,15,14,14,0,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.03 Техническое обслуживание и ремонт автомобильного транспорта,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.03 Техническое обслуживание и ремонт автомобильного транспорта,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.03 Техническое обслуживание и ремонт автомобильного транспорта,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.03 Техническое обслуживание и ремонт автомобильного транспорта,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.06 Техническая эксплуатация подвижного состава железных дорог,1,Всего  (общая численность выпускников),38,16,16,16,0,0,0,19,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.06 Техническая эксплуатация подвижного состава железных дорог,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.06 Техническая эксплуатация подвижного состава железных дорог,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.06 Техническая эксплуатация подвижного состава железных дорог,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,23.02.06 Техническая эксплуатация подвижного состава железных дорог,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,38.02.04 Коммерция (по отраслям),1,Всего  (общая численность выпускников),22,8,5,5,0,0,0,2,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,38.02.04 Коммерция (по отраслям),2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,38.02.04 Коммерция (по отраслям),3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,38.02.04 Коммерция (по отраслям),4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,38.02.04 Коммерция (по отраслям),5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,39.02.01 Социальная работа,1,Всего  (общая численность выпускников),26,15,7,7,0,0,1,0,0,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,39.02.01 Социальная работа,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,39.02.01 Социальная работа,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,39.02.01 Социальная работа,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,39.02.01 Социальная работа,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,43.02.06 Сервис на транспорте (по видам транспорта),1,Всего  (общая численность выпускников),22,8,2,6,0,0,2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,43.02.06 Сервис на транспорте (по видам транспорта),2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,43.02.06 Сервис на транспорте (по видам транспорта),3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,43.02.06 Сервис на транспорте (по видам транспорта),4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,43.02.06 Сервис на транспорте (по видам транспорта),5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.01 Дошкольное образование,1,Всего  (общая численность выпускников),26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.01 Дошкольное образование,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.01 Дошкольное образование,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.01 Дошкольное образование,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.01 Дошкольное образование,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.06 Профессиональное обучение (по отраслям),1,Всего  (общая численность выпускников),11,9,9,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.06 Профессиональное обучение (по отраслям),2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.06 Профессиональное обучение (по отраслям),3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.06 Профессиональное обучение (по отраслям),4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,44.02.06 Профессиональное обучение (по отраслям),5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,46.02.01 Документационное обеспечение управления и архивоведение,1,Всего  (общая численность выпускников),18,11,3,11,0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,46.02.01 Документационное обеспечение управления и архивоведение,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,46.02.01 Документационное обеспечение управления и архивоведение,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,46.02.01 Документационное обеспечение управления и архивоведение,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,46.02.01 Документационное обеспечение управления и архивоведение,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,49.02.01 Физическая культура,1,Всего  (общая численность выпускников),10,4,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,49.02.01 Физическая культура,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,49.02.01 Физическая культура,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,49.02.01 Физическая культура,4,Инвалиды и дети-инвалиды (кроме учтенных в строке 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Алапаевский многопрофильный техникум,региональная,ПОО,49.02.01 Физическая культура,5,Имеют договор о целевом обучении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Артемовский колледж точного приборостроения,региональная,ПОО,09.02.01 Компьютерные системы и комплексы,1,Всего  (общая численность выпускников),18,5,4,5,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ГАПОУ СО Артемовский колледж точного приборостроения,региональная,ПОО,09.02.01 Компьютерные системы и комплексы,2,из общей численности выпускников (из строки 01): лица с ОВЗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ГАПОУ СО Артемовский колледж точного приборостроения,региональная,ПОО,09.02.01 Компьютерные системы и комплексы,3,из числа лиц с ОВЗ (из строки 02): инвалиды и дети-инвалиды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
